repo name,repo size, repo clone url
Jsir07/TestHub,31,https://github.com/Jsir07/TestHub.git
QianmiOpen/spring-boot-starter-rocketmq,65,https://github.com/QianmiOpen/spring-boot-starter-rocketmq.git
bmwcarit/barefoot,38577,https://github.com/bmwcarit/barefoot.git
sassoftware/unravl,1160,https://github.com/sassoftware/unravl.git
raphw/byte-buddy,702202,https://github.com/raphw/byte-buddy.git
cassiomolin/microservices-springboot,490,https://github.com/cassiomolin/microservices-springboot.git
pingidentity/scim2,1474,https://github.com/pingidentity/scim2.git
dsyer/spring-boot-micro-apps,247,https://github.com/dsyer/spring-boot-micro-apps.git
Yubico/java-webauthn-server,5860,https://github.com/Yubico/java-webauthn-server.git
ripreal/V8LogScanner,21603,https://github.com/ripreal/V8LogScanner.git
arangodb-helper/arangodb-objectmapper,107,https://github.com/arangodb-helper/arangodb-objectmapper.git
axway-amplify-streams/axway-amplify-streams-java,24,https://github.com/axway-amplify-streams/axway-amplify-streams-java.git
Erudika/para,3907,https://github.com/Erudika/para.git
Azure/azure-documentdb-java,5920,https://github.com/Azure/azure-documentdb-java.git
ngageoint/simple-features-geojson-java,417,https://github.com/ngageoint/simple-features-geojson-java.git
ExpediaDotCom/tesla,819,https://github.com/ExpediaDotCom/tesla.git
RepreZen/KaiZen-OpenApi-Parser,1499,https://github.com/RepreZen/KaiZen-OpenApi-Parser.git
hantsy/spring-reactive-sample,932,https://github.com/hantsy/spring-reactive-sample.git
abel533/ECharts,1848,https://github.com/abel533/ECharts.git
caligin/tinytypes,158,https://github.com/caligin/tinytypes.git
nedap/archie,25642,https://github.com/nedap/archie.git
RobWin/resilience4j-spring-boot-demo,164,https://github.com/RobWin/resilience4j-spring-boot-demo.git
java9-modularity/gradle-modules-plugin,323,https://github.com/java9-modularity/gradle-modules-plugin.git
carlanton/m3u8-parser,145,https://github.com/carlanton/m3u8-parser.git
phoenixnap/springmvc-raml-plugin,2063,https://github.com/phoenixnap/springmvc-raml-plugin.git
ScaleDrone/scaledrone-java,100,https://github.com/ScaleDrone/scaledrone-java.git
santanusinha/json-rules,173,https://github.com/santanusinha/json-rules.git
stevenschlansker/jackson-blackbird,171,https://github.com/stevenschlansker/jackson-blackbird.git
seratch/jslack,1347,https://github.com/seratch/jslack.git
DeanLee77/Nadia,23822,https://github.com/DeanLee77/Nadia.git
